"ID","Dbin","Lac10","Lac25","Lac50","dr","dr2","dr3"
"2985","925",0.218797682105981,0.0826324781065954,0.032610956756332,0.925,0.855625,0.791453125
"2985","975",0.172145128585906,0.0650614370109359,0.0229514090417932,0.975,0.950625,0.926859375
"2985","1025",0.216042245767395,0.0613568252831788,0.0199966798749554,1.025,1.050625,1.076890625
"2985","1075",0.169606853953048,0.0653745529965694,0.0192320059647167,1.075,1.155625,1.242296875
"2985","1125",0.0808861256260805,0.0391589316355279,0.00532534964817623,1.125,1.265625,1.423828125
"3073","25",0.590501025417977,0.398907831665737,0.241032642156033,0.025,0.000625,1.5625e-05
"3073","75",0.579910092957862,0.427717648691172,0.346959232928906,0.075,0.005625,0.000421875
"3073","125",0.534103733239498,0.472126693425779,0.385196953378855,0.125,0.015625,0.001953125
"3073","175",0.292220850231082,0.110789531664393,0.0744071104217037,0.175,0.030625,0.005359375
"3073","225",0.566719777923857,0.301804734612976,0.135581646353822,0.225,0.050625,0.011390625
"3073","275",0.537580447284046,0.409868511507541,0.305655026790186,0.275,0.075625,0.020796875
"3073","325",0.489850418684967,0.290859819125814,0.216414998831824,0.325,0.105625,0.034328125
"3073","375",0.52822491886833,0.381309145755558,0.260216253731927,0.375,0.140625,0.052734375
"3073","425",0.367970234384243,0.211700205702542,0.139920242452789,0.425,0.180625,0.076765625
"3073","475",0.403576278655302,0.27570287018791,0.211377031862484,0.475,0.225625,0.107171875
"3073","525",0.301285619163849,0.259920995400217,0.131867132005983,0.525,0.275625,0.144703125
"3073","575",0.103507574947264,0.02149615194498,0.0073970708446271,0.575,0.330625,0.190109375
"3073","625",0.0551002690498964,0.0131231343220186,0.0015802468676251,0.625,0.390625,0.244140625
"3073","675",0.0328584229326078,0.00883151680020177,0.0029001750792976,0.675,0.455625,0.307546875
"3153","25",NA,NA,NA,0.025,0.000625,1.5625e-05
"3153","75",0.230655538388108,0.0516841992532612,0.011474469635984,0.075,0.005625,0.000421875
"3153","125",0.277763212181421,0.145971603290812,0.0786901806242568,0.125,0.015625,0.001953125
"3153","175",0.312830670808186,0.165288803640254,0.111361771341864,0.175,0.030625,0.005359375
"3153","225",0.291974606428909,0.193743412674198,0.143327079581812,0.225,0.050625,0.011390625
"3153","275",0.278901025042386,0.192741059958074,0.188401081151018,0.275,0.075625,0.020796875
"3153","325",0.285074227632449,0.203868069799113,0.163570033920443,0.325,0.105625,0.034328125
"3153","375",0.232538764459738,0.176849515547267,0.131804091143233,0.375,0.140625,0.052734375
"3153","425",0.25502427025372,0.130271598375421,0.100295058227434,0.425,0.180625,0.076765625
"3153","475",0.442596256884468,0.329548655887057,0.243823406599111,0.475,0.225625,0.107171875
"3153","525",0.283945588617752,0.222765151495497,0.159277988909681,0.525,0.275625,0.144703125
"3153","575",0.290488147175892,0.256960207772023,0.150274149430568,0.575,0.330625,0.190109375
"3153","625",0.394457150229388,0.280215460558591,0.179024565513244,0.625,0.390625,0.244140625
"3153","675",0.015274300462944,0.00665637816599645,0.00232012075654545,0.675,0.455625,0.307546875
"3563","25",0.0710297154757301,0.0128307352976106,0.0044798042318858,0.025,0.000625,1.5625e-05
"3563","75",0.204610218399075,0.0515424826025373,0.0158464110313801,0.075,0.005625,0.000421875
"3563","125",NA,0.000374833207039504,0.00417080104848559,0.125,0.015625,0.001953125
"3563","175",NA,0.00131356958636142,NA,0.175,0.030625,0.005359375
"3563","225",0.0241284378654637,NA,4.68464851919861e-05,0.225,0.050625,0.011390625
"3563","275",NA,0.0125270073081383,6.07738650768863e-05,0.275,0.075625,0.020796875
"3563","325",0.002690984701515,0.000642583078000422,0.000117484071827755,0.325,0.105625,0.034328125
"3563","375",0.00304619055606103,0.000761765785861617,0.000201606292484458,0.375,0.140625,0.052734375
"3563","425",0.00405934572029697,0.000715244322195441,0.000171858957957237,0.425,0.180625,0.076765625
"3563","475",0.00221885994929374,0.000492024962542784,0.000137895418175699,0.475,0.225625,0.107171875
"3563","525",NA,0.000375305153299955,0.0018605760804238,0.525,0.275625,0.144703125
"3563","575",NA,NA,0.00117283043736412,0.575,0.330625,0.190109375
"3563","625",NA,0.000540137701419975,0.000185478635171466,0.625,0.390625,0.244140625
"3563","675",0.00282252442134836,0.0172931776020149,0.00434314341611284,0.675,0.455625,0.307546875
"3563","725",0.111113216911145,0.0219912816821526,0.010015080139011,0.725,0.525625,0.381078125
"3563","775",0.106198089883123,0.0186250946848543,0.00525851965324106,0.775,0.600625,0.465484375
"3563","825",0.0226676127931137,0.00531871935598349,0.00262645195180025,0.825,0.680625,0.561515625
"3684","25",0.454043397131414,0.36904244858852,0.263438024932974,0.025,0.000625,1.5625e-05
"3684","75",0.288260050055004,0.212862910797551,0.138357235289762,0.075,0.005625,0.000421875
"3684","125",0.297652167626939,0.206558651747364,0.143946676174841,0.125,0.015625,0.001953125
"3684","175",0.344100105367234,0.285755217404151,0.245596946084191,0.175,0.030625,0.005359375
"3684","225",0.370753946926263,0.316688885953743,0.254203654771153,0.225,0.050625,0.011390625
"3684","275",0.321980538147829,0.278676191688939,0.241036690650084,0.275,0.075625,0.020796875
"3684","325",0.333933586846154,0.27070097116349,0.245489121977982,0.325,0.105625,0.034328125
"3684","375",0.347670618598607,0.301949900776741,0.265985918585096,0.375,0.140625,0.052734375
"3684","425",0.296125254808426,0.233132109060091,0.187976039539798,0.425,0.180625,0.076765625
"3684","475",0.355371142646381,0.280204718900671,0.244756639552928,0.475,0.225625,0.107171875
"3684","525",0.361680677426649,0.248091424861896,0.180049617131949,0.525,0.275625,0.144703125
"3684","575",0.392571489660847,0.239318578327085,0.165151483027027,0.575,0.330625,0.190109375
"3684","625",0.452227479440398,0.185041152092838,0.0827892451958518,0.625,0.390625,0.244140625
"3684","675",0.527445982767778,NA,NA,0.675,0.455625,0.307546875
"3904","25",0.304734808764567,0.153362610975319,0.0774265693611437,0.025,0.000625,1.5625e-05
"3904","75",0.334242059346374,0.187630959855395,0.128699346729532,0.075,0.005625,0.000421875
"3904","125",0.274151857458587,0.175615723823539,0.130014600224235,0.125,0.015625,0.001953125
"3904","175",0.230077347022897,0.147557423450055,0.104257573202652,0.175,0.030625,0.005359375
"3904","225",0.256495611363058,0.150295739982045,0.113333128072758,0.225,0.050625,0.011390625
"3904","275",0.161787960460804,0.0676981001895978,0.0377778532191766,0.275,0.075625,0.020796875
"3904","325",0.158981212847794,0.0709973801267722,0.0256334358394932,0.325,0.105625,0.034328125
"3904","375",0.169865384418511,0.0442655761776356,0.0248964528176356,0.375,0.140625,0.052734375
"3904","425",0.136832009210141,0.0265466880479896,0.00593615365307723,0.425,0.180625,0.076765625
"4018","675",NA,NA,NA,0.675,0.455625,0.307546875
"4018","725",NA,NA,NA,0.725,0.525625,0.381078125
"4018","775",NA,NA,NA,0.775,0.600625,0.465484375
"4018","825",NA,NA,NA,0.825,0.680625,0.561515625
"4018","875",NA,NA,NA,0.875,0.765625,0.669921875
"4018","925",NA,NA,NA,0.925,0.855625,0.791453125
"4018","975",NA,NA,NA,0.975,0.950625,0.926859375
"4018","1025",NA,NA,NA,1.025,1.050625,1.076890625
"4018","1075",NA,0.00129192774824035,0.000640251938616971,1.075,1.155625,1.242296875
"4018","1125",0.00690949221167161,0.00370004263940155,0.00107168673424373,1.125,1.265625,1.423828125
"4018","1175",0.142169006129509,0.0187974953062216,0.00636312561667641,1.175,1.380625,1.622234375
"4018","1225",0.180309543455406,0.0414338389580922,0.0174692859563933,1.225,1.500625,1.838265625
"4018","1275",0.19067054652095,0.0370146710641371,0.0122393608171596,1.275,1.625625,2.072671875
"4018","1325",0.0224181678538245,0.0184197932350022,0.00278751585833541,1.325,1.755625,2.326203125
"4018","1375",NA,NA,NA,1.375,1.890625,2.599609375
"4018","1425",NA,NA,0.000342697048590405,1.425,2.030625,2.893640625
"4018","1475",0.00554518940768323,0.0012095224280434,0.00236066203495235,1.475,2.175625,3.209046875
"4018","1525",0.0940985928977725,0.0179948511734516,0.00601240940825359,1.525,2.325625,3.546578125
"4018","1575",NA,NA,0.000812117669955985,1.575,2.480625,3.906984375
"4018","1625",0.00111111361531128,0.000409742570482285,0.000134609622554436,1.625,2.640625,4.291015625
"4018","1675",0.0139204991383672,0.00244741420689494,0.000638986644916412,1.675,2.805625,4.699421875
"4018","1725",NA,NA,NA,1.725,2.975625,5.132953125
"4018","1775",NA,NA,NA,1.775,3.150625,5.592359375
"4199","425",0.269661495354951,0.19471377473966,0.00267412306535402,0.425,0.180625,0.076765625
"4199","475",0.224512076194138,0.0823766357210138,0.0334037297165996,0.475,0.225625,0.107171875
"4199","525",0.250520337488674,0.153780968363815,0.0935477090713833,0.525,0.275625,0.144703125
"4199","575",0.31692917467761,0.157459192923967,0.0623670297441535,0.575,0.330625,0.190109375
"4199","625",0.320758462299739,0.14086063818519,0.0813654326852079,0.625,0.390625,0.244140625
"4199","675",0.395086417244865,0.232416132724863,0.131187131181029,0.675,0.455625,0.307546875
"4199","725",0.282590064924295,0.132899726101632,0.0788814700513504,0.725,0.525625,0.381078125
"4199","775",0.371123397457351,0.211521805575848,0.172401915690077,0.775,0.600625,0.465484375
"4199","825",0.403323135913325,0.264538102568874,0.193889316689191,0.825,0.680625,0.561515625
"4199","875",0.409766124263661,0.276388153448379,0.202805169416424,0.875,0.765625,0.669921875
"4199","925",0.383890686759704,0.267767668871455,0.180993481389961,0.925,0.855625,0.791453125
"4199","975",0.411850724253917,0.237019024742515,0.158921350849217,0.975,0.950625,0.926859375
"4199","1025",0.36858866800355,0.226834520711503,0.156520842107391,1.025,1.050625,1.076890625
"4199","1075",0.350185146446937,0.242241290487472,0.198580629794634,1.075,1.155625,1.242296875
"4199","1125",0.308482882976991,0.162793137299806,0.11709280606886,1.125,1.265625,1.423828125
"4199","1175",0.34688624562459,0.204055229878798,0.1352850978939,1.175,1.380625,1.622234375
"4199","1225",0.371787541004006,0.211878088565993,0.142995952391829,1.225,1.500625,1.838265625
"4199","1275",0.345917065241181,0.21979942577258,0.167814102681146,1.275,1.625625,2.072671875
"4199","1325",0.331001370002579,0.198665565484994,0.13010715160672,1.325,1.755625,2.326203125
"4199","1375",0.331593924607612,0.190229070414138,0.124024182691577,1.375,1.890625,2.599609375
"4199","1425",0.284290379673706,0.133190174677859,0.0878439485228624,1.425,2.030625,2.893640625
"4199","1475",0.285689701254389,0.237275349071286,0.17992272710966,1.475,2.175625,3.209046875
"4199","1525",0.310811967470654,0.236047624216354,0.197212056890453,1.525,2.325625,3.546578125
"4199","1575",0.256795031246539,0.175240699878331,0.145198219859103,1.575,2.480625,3.906984375
"4199","1625",0.141631207384367,0.0575371649572336,0.00815050604532156,1.625,2.640625,4.291015625
"4199","1675",0.183871727661737,0.0615507827658129,0.00188398263587468,1.675,2.805625,4.699421875
"4464","25",0.715561857958229,0.601436002116072,0.524605335387088,0.025,0.000625,1.5625e-05
"4464","75",0.632780752341739,0.525357097926289,0.389350068253773,0.075,0.005625,0.000421875
"4464","125",0.633410867926069,0.497714597128439,0.388019958617702,0.125,0.015625,0.001953125
"4464","175",0.64743818896207,0.49420535008617,0.41337497732185,0.175,0.030625,0.005359375
"4464","225",0.629520718392975,0.425733383059104,0.29511470514953,0.225,0.050625,0.011390625
"4464","275",0.604826097005295,0.460069145839008,0.298903108177478,0.275,0.075625,0.020796875
"4464","325",0.551829962161386,0.341341813087403,0.229189697518756,0.325,0.105625,0.034328125
"4464","375",0.599743464826134,0.370889803922124,0.199523940669148,0.375,0.140625,0.052734375
"4464","425",0.56296662413439,0.227699015712288,0.107852730433049,0.425,0.180625,0.076765625
"4464","475",0.637928681100432,0.39836370664908,0.235933629385078,0.475,0.225625,0.107171875
"4464","525",0.429991498985442,0.271514924127081,0.164690914741995,0.525,0.275625,0.144703125
"4464","575",0.413700702735629,0.15945948025896,0.0755134142547794,0.575,0.330625,0.190109375
"4464","625",0.35278665540375,0.155636727788973,0.0864892029592902,0.625,0.390625,0.244140625
"4464","675",0.420778782021229,0.25648753743967,NA,0.675,0.455625,0.307546875
"4618","75",0.0166681930579724,0.0108600666185914,NA,0.075,0.005625,0.000421875
"4618","125",0.0321227301189731,0.0482591059270093,0.00799020666017712,0.125,0.015625,0.001953125
"4618","175",0.321467018388353,0.0705573543784611,0.0215811529559384,0.175,0.030625,0.005359375
"4618","225",0.035374690515098,0.00988110411957282,0.00910617540655891,0.225,0.050625,0.011390625
"4618","275",0.0155021517669263,0.00961495907893363,0.00255313394005443,0.275,0.075625,0.020796875
"4618","325",0.297661651575314,0.108947699028903,0.0209195654382502,0.325,0.105625,0.034328125
"4618","375",0.0892820305079781,0.0739277000743999,0.0369133243033521,0.375,0.140625,0.052734375
"4618","425",0.311233034843114,0.140149847777256,0.0745914691656027,0.425,0.180625,0.076765625
"4618","475",0.332994078293429,0.148279088742566,0.0710793832271046,0.475,0.225625,0.107171875
"4618","525",0.410389031962821,0.212545819075529,0.110986966665762,0.525,0.275625,0.144703125
"4618","575",0.30691293051049,0.203120325530724,0.0993696210202963,0.575,0.330625,0.190109375
"4618","625",0.344358110826979,0.0702221991740432,0.036871938371719,0.625,0.390625,0.244140625
"4618","675",0.406587066958541,0.172953258556696,0.084117182543147,0.675,0.455625,0.307546875
"4618","725",0.0780585180484198,0.0261694571338443,0.0127585539143939,0.725,0.525625,0.381078125
"4618","775",0.221208194583058,0.0542986302660375,0.0139641032554025,0.775,0.600625,0.465484375
"4618","825",0.0185777852252921,0.00431371685687917,0.00427490815883203,0.825,0.680625,0.561515625
"4618","875",0.3361133999307,0.186927846243347,0.176060642837055,0.875,0.765625,0.669921875
"4618","925",0.576097301480961,0.361903120483633,0.245243835714116,0.925,0.855625,0.791453125
"4618","975",0.253811325248466,0.0778437614460317,0.0339976209432737,0.975,0.950625,0.926859375
"4618","1025",0.110239612928464,0.0827076210217697,0.0221360891300622,1.025,1.050625,1.076890625
"4618","1075",0.111597506401654,0.0178150698872851,0.0148319627194165,1.075,1.155625,1.242296875
"4618","1125",0.00237824161922833,0.000309270746581916,0.00523767451154162,1.125,1.265625,1.423828125
"4626","125",0.450336660465079,0.146299679732242,0.0248803369072202,0.125,0.015625,0.001953125
"4626","175",0.616047804095189,0.321068494019775,0.0552173480758822,0.175,0.030625,0.005359375
"4626","225",0.164288345408462,0.0533449754972859,0.00807113015970164,0.225,0.050625,0.011390625
"4626","275",0.209822191659874,0.0634844039761541,0.0166519004692346,0.275,0.075625,0.020796875
"4626","325",0.251663407506685,0.0679710382410867,0.0284863201539588,0.325,0.105625,0.034328125
"4626","375",0.292701569519339,0.110424639914724,0.0493000127358718,0.375,0.140625,0.052734375
"4626","425",0.23723401479839,0.0802197949622372,0.0470154909356415,0.425,0.180625,0.076765625
"4626","475",0.286616192027152,0.197324436620071,0.0824233121578085,0.475,0.225625,0.107171875
"4626","525",0.272234957005463,0.109951365253212,0.0570244807151564,0.525,0.275625,0.144703125
"4626","575",0.330037580410261,0.132074791618905,0.0672614774927617,0.575,0.330625,0.190109375
"4626","625",0.0827972312457688,0.0416965949662747,0.0158597135883498,0.625,0.390625,0.244140625
"4626","675",0.325628654145753,0.0829723246872633,0.0172175969066183,0.675,0.455625,0.307546875
"4626","725",0.276015309387957,0.104268405171659,0.0456349820263489,0.725,0.525625,0.381078125
"4626","775",0.234588723249918,0.0738875910764561,0.0359496032289569,0.775,0.600625,0.465484375
"4626","825",0.278894156025378,0.085542123124302,0.0433845998012889,0.825,0.680625,0.561515625
"4626","875",0.209778513204187,0.0836087885847557,0.0358610689824446,0.875,0.765625,0.669921875
"4626","925",0.191227301939532,0.0608756952392716,0.0242001454425728,0.925,0.855625,0.791453125
"4626","975",0.14373912207337,0.0560060977996254,0.0272873260047413,0.975,0.950625,0.926859375
"4626","1025",0.354828974287242,0.102950402782835,0.0247078023672663,1.025,1.050625,1.076890625
"4996","25",0.302241226704564,0.111658147125059,0.0423755243313713,0.025,0.000625,1.5625e-05
"4996","75",0.222192017626035,0.0711215355435508,0.0271306246096628,0.075,0.005625,0.000421875
"4996","125",0.183560010085395,0.0532662280607005,0.0265789692481581,0.125,0.015625,0.001953125
"4996","175",0.190385715506795,0.0710349037982238,0.0278923265923314,0.175,0.030625,0.005359375
"4996","225",0.188920836654141,0.0519361390326748,0.0239696112120155,0.225,0.050625,0.011390625
"4996","275",0.195980533860417,0.0559250803248674,0.0206965884832128,0.275,0.075625,0.020796875
"4996","325",0.14225949338587,0.0496722757984089,0.0177339005229484,0.325,0.105625,0.034328125
"4996","375",0.206402775030631,0.0985257566650639,0.0446436752259509,0.375,0.140625,0.052734375
"4996","425",0.231372945781766,0.0925098462113679,0.0508145808554029,0.425,0.180625,0.076765625
"4996","475",0.217272417257312,0.0780532262773041,0.0333993225028422,0.475,0.225625,0.107171875
"4996","525",0.159135108803582,0.0490656088757423,0.0190650374307526,0.525,0.275625,0.144703125
"4996","575",0.171920866385895,0.0639366153457176,0.0291077760402623,0.575,0.330625,0.190109375
"4996","625",0.191607000497821,0.0894974636514289,0.045329267172911,0.625,0.390625,0.244140625
"4998","25",0.2501407538957,0.123064659019042,0.0558167458221506,0.025,0.000625,1.5625e-05
"4998","75",0.210520855005472,0.090627677177604,0.0571519135315791,0.075,0.005625,0.000421875
"4998","125",0.238580856139094,0.0738012448662031,0.0370345173838672,0.125,0.015625,0.001953125
"4998","175",0.177992663957503,0.0495924785815451,0.0244306106083226,0.175,0.030625,0.005359375
"4998","225",0.163684827163872,0.05392190339278,0.0277495352834259,0.225,0.050625,0.011390625
"4998","275",0.157645778392568,0.0487304940560609,0.0239524676853035,0.275,0.075625,0.020796875
"4998","325",0.143569947197343,0.0395269439859278,0.010842038423573,0.325,0.105625,0.034328125
"4998","375",0.109655406321487,0.0417118082898464,0.0153641780285019,0.375,0.140625,0.052734375
"4998","425",0.168566275242925,0.0446774255635026,0.0166661392413486,0.425,0.180625,0.076765625
"4998","475",0.146524815566052,0.0402703788320676,0.0154668376713331,0.475,0.225625,0.107171875
"4998","525",0.16883389310554,0.0439718989000642,0.0268804744981258,0.525,0.275625,0.144703125
"4998","575",0.16665580290415,0.0546079715626791,0.026864173959853,0.575,0.330625,0.190109375
"4998","625",0.115296241317206,NA,NA,0.625,0.390625,0.244140625
"5057","25",0.0811783946918256,0.0466152793575592,0.0111704492684903,0.025,0.000625,1.5625e-05
"5057","75",0.0299617833882909,0.00484200918168057,0.00114391689109502,0.075,0.005625,0.000421875
"5057","125",0.0567863953062709,0.0132504541192406,0.0043869499171483,0.125,0.015625,0.001953125
"5057","175",NA,0.000780467836267841,0.000951886740913835,0.175,0.030625,0.005359375
"5057","225",0.00666674589121677,0.00105381774175559,0.000706107647372436,0.225,0.050625,0.011390625
"5057","275",0.0486288056110465,0.0126897645747507,0.00261974487514123,0.275,0.075625,0.020796875
"5057","325",0.146953661290218,0.0328445020641846,0.00815846252197725,0.325,0.105625,0.034328125
"5057","375",0.0745129472789615,0.0284207651595057,0.00711006089649839,0.375,0.140625,0.052734375
"5057","425",0.0231986698332744,0.00362101957741488,0.00128834041554046,0.425,0.180625,0.076765625
"5057","475",0.0432566237772613,0.00894864827306192,0.00284075653397657,0.475,0.225625,0.107171875
"5057","525",0.041492201668375,0.00930697046181917,0.0023504371293873,0.525,0.275625,0.144703125
"5057","575",0.130638114216422,0.0534350034568954,0.0170938203418515,0.575,0.330625,0.190109375
"5057","625",0.0224933917000331,0.0103542412830526,0.00974310396835431,0.625,0.390625,0.244140625
"5057","675",0.0576075657506393,0.0141978515748282,0.00432330810468762,0.675,0.455625,0.307546875
"5057","725",0.0747516741103754,0.0129924424430387,0.00450472228364232,0.725,0.525625,0.381078125
"5057","775",0.0451288157711336,0.0101414754507371,0.0028312363299929,0.775,0.600625,0.465484375
"5057","825",0.203864307955094,0.0451275198369161,0.0129300581407011,0.825,0.680625,0.561515625
"5057","875",0.225022513238919,0.0544041906194406,0.00616781198556618,0.875,0.765625,0.669921875
"5057","925",NA,NA,NA,0.925,0.855625,0.791453125
"5066","25",0.012848331838387,0.00255591819528086,0.00047897318001814,0.025,0.000625,1.5625e-05
"5066","75",0.0173917493789088,NA,0.000445866063942927,0.075,0.005625,0.000421875
"5066","125",NA,0.00477574439742756,0.000165129022097631,0.125,0.015625,0.001953125
"5066","175",0.0142689718299016,0.00267136270364184,9.91866813680128e-05,0.175,0.030625,0.005359375
"5066","225",0.00118906250981723,NA,NA,0.225,0.050625,0.011390625
"5066","275",NA,0.0522707405199371,0.0315317953939633,0.275,0.075625,0.020796875
"5066","325",0.197475024394295,0.122538213124742,0.0338854648906813,0.325,0.105625,0.034328125
"5066","375",NA,0.00019755269934738,7.05298606939777e-05,0.375,0.140625,0.052734375
"5066","425",NA,NA,NA,0.425,0.180625,0.076765625
"5066","475",0.00308660928081454,0.00115902734236109,0.000141178017293503,0.475,0.225625,0.107171875
"5066","525",NA,NA,0.000571607691682759,0.525,0.275625,0.144703125
"5066","575",0.00118906366317994,0.000194613528018607,0.000153600054323808,0.575,0.330625,0.190109375
"5066","625",NA,NA,0.000147042225780198,0.625,0.390625,0.244140625
"5066","675",0.00475630989623884,0.000783766749097996,0.000178356520052919,0.675,0.455625,0.307546875
"5066","725",NA,0.000582580633950654,0.000151766612040498,0.725,0.525625,0.381078125
"5066","775",NA,0.00119024595926437,0.000387293448132379,0.775,0.600625,0.465484375
"5066","825",NA,NA,NA,0.825,0.680625,0.561515625
"5066","875",NA,NA,0.00105880660959345,0.875,0.765625,0.669921875
"5066","925",NA,NA,NA,0.925,0.855625,0.791453125
"5230","25",0.457170776487124,0.304834996472104,0.182065461289903,0.025,0.000625,1.5625e-05
"5230","75",0.159550069602829,0.0846675417608597,0.0629170447462146,0.075,0.005625,0.000421875
"5230","125",0.144797726948031,0.0615170864209453,0.0279798509929006,0.125,0.015625,0.001953125
"5230","175",0.102222795840036,0.0545061113133422,0.0308455787134401,0.175,0.030625,0.005359375
"5230","225",0.0861786639860518,0.0434997562382351,0.0188375702475779,0.225,0.050625,0.011390625
"5230","275",0.110677113152185,0.0428014458030787,0.0182592327437868,0.275,0.075625,0.020796875
"5230","325",0.0542917294848339,0.015457427546075,0.0100126443723543,0.325,0.105625,0.034328125
"5230","375",NA,0.00271785140669058,0.00369800225127749,0.375,0.140625,0.052734375
"5530","25",0.177080563993285,0.0663685437722187,0.0149988255301665,0.025,0.000625,1.5625e-05
"5530","75",0.0128316846690902,0.0111563781967682,0.00952807349154172,0.075,0.005625,0.000421875
"5530","125",0.150267505391879,0.113183233734082,0.0801711837568503,0.125,0.015625,0.001953125
"5530","175",0.292674114250151,0.264139173092967,0.16018317990779,0.175,0.030625,0.005359375
"5530","225",0.185046272030951,0.11963688945072,0.0989288018509441,0.225,0.050625,0.011390625
"5530","275",0.139529654688251,0.0896106402493739,0.0664044663502813,0.275,0.075625,0.020796875
"5530","325",0.227928583013669,0.150507849701693,0.101545073814389,0.325,0.105625,0.034328125
"5530","375",0.241772019482798,0.173415496362069,0.145698881748023,0.375,0.140625,0.052734375
"5530","425",0.17811843284757,0.116796387610706,0.0849670716432216,0.425,0.180625,0.076765625
"5530","475",0.131027144078231,0.0747251874824246,0.0436335366645652,0.475,0.225625,0.107171875
"5530","525",0.17721421889745,0.0706371736766226,0.0343910452200303,0.525,0.275625,0.144703125
"5530","575",0.156263946846519,0.0639979649512435,0.0307750843558785,0.575,0.330625,0.190109375
"5530","625",0.178451994112412,0.0677466465343095,0.033387092385663,0.625,0.390625,0.244140625
"5530","675",0.600357967960599,NA,NA,0.675,0.455625,0.307546875
"5877","25",0.461032358522152,0.283874758719213,0.186154275590972,0.025,0.000625,1.5625e-05
"5877","75",0.355726655390486,0.189611035659603,0.126006651287045,0.075,0.005625,0.000421875
"5877","125",0.291102650535215,0.135134386016634,0.0816592350392791,0.125,0.015625,0.001953125
"5877","175",0.245993347616887,0.104520503016591,0.0629933219650221,0.175,0.030625,0.005359375
"5877","225",0.282007693609511,0.108155426613435,0.0633386441057375,0.225,0.050625,0.011390625
"5877","275",0.266422430259899,0.117798957031506,0.0544146814113195,0.275,0.075625,0.020796875
"5877","325",0.275751534831896,0.132228556781073,0.0756535866353411,0.325,0.105625,0.034328125
"5877","375",0.344453616168578,0.130084554566172,0.0513353137694682,0.375,0.140625,0.052734375
"5877","425",0.385842296100093,0.111607430481457,0.000789298255084576,0.425,0.180625,0.076765625
"5911","25",0.303244556449113,0.145704928384963,0.0867204628202688,0.025,0.000625,1.5625e-05
"5911","75",0.227680275708535,0.0964266728535505,0.046280732831949,0.075,0.005625,0.000421875
"5911","125",0.221698193228574,0.0900883434225145,0.0528257135428747,0.125,0.015625,0.001953125
"5911","175",0.239520073453225,0.110367566620575,0.0744192736449763,0.175,0.030625,0.005359375
"5911","225",0.257673519399365,0.131417337325704,0.0784619613310922,0.225,0.050625,0.011390625
"5911","275",0.186736082009402,0.0632178252280454,0.035295491651863,0.275,0.075625,0.020796875
"5911","325",0.161542960910259,0.0670200572740974,0.0321708058382378,0.325,0.105625,0.034328125
"5911","375",0.146668635426259,0.0642851543133414,0.0283839176105702,0.375,0.140625,0.052734375
"5911","425",0.150560408707374,0.0174094012023087,0.00510859813365046,0.425,0.180625,0.076765625
"5915","525",0.00337673675454418,3.75657400450796e-05,NA,0.525,0.275625,0.144703125
"5915","575",0.305601730159895,0.110966650280583,0.0248647161724724,0.575,0.330625,0.190109375
"5915","625",0.083040519155177,0.0284304389541771,0.0183110236982728,0.625,0.390625,0.244140625
"5915","675",0.0401968148508489,0.0170464395491762,0.00955422294387906,0.675,0.455625,0.307546875
"5915","725",0.0430779934229804,0.00589012574652369,0.00156507339032564,0.725,0.525625,0.381078125
"5915","775",0.0187723257809666,0.00740443775687836,0.0019034704748213,0.775,0.600625,0.465484375
"5915","825",0.00535086165273851,0.000889926253794333,0.000358685816021278,0.825,0.680625,0.561515625
"5915","875",0.0176555759853658,0.00396998530398861,0.000971189443195772,0.875,0.765625,0.669921875
"5915","925",0.00836286424291615,0.00152770088820888,0.000353185033545194,0.925,0.855625,0.791453125
"5915","975",0.00332168916660723,0.000874160502146792,0.000291763636028998,0.975,0.950625,0.926859375
"5915","1025",0.0172124548917686,0.00299566703068259,0.000708086406318033,1.025,1.050625,1.076890625
"5915","1075",NA,0.0057488539689278,0.00141550944596788,1.075,1.155625,1.242296875
"5915","1125",0.00653949523610599,0.00329651390810273,0.000849590687787156,1.125,1.265625,1.423828125
"5915","1175",0.0037680036186988,0.00237578568948234,0.000718407857167858,1.175,1.380625,1.622234375
"5915","1225",0.0203557538768143,0.00229350185651445,0.000611525259515072,1.225,1.500625,1.838265625
"5915","1275",NA,0.00428143200565774,0.000926306442123738,1.275,1.625625,2.072671875
"5915","1325",0.00304382559261679,0.000561793166495379,0.000182281379937176,1.325,1.755625,2.326203125
"5915","1375",0.0151212408641228,0.00248237118899441,0.000670083621264248,1.375,1.890625,2.599609375
"5915","1425",0.00332304995366197,0.000515652082023698,0.000268467405053383,1.425,2.030625,2.893640625
"5915","1475",0.00555571715291312,0.000897509908620195,0.000220376737229431,1.475,2.175625,3.209046875
"5915","1525",NA,0.000742765268694185,0.000130811086747183,1.525,2.325625,3.546578125
"6083","25",0.452864714467859,0.247140433330886,0.13201036392478,0.025,0.000625,1.5625e-05
"6083","75",0.244439606691447,0.121385890038262,0.0836640892106073,0.075,0.005625,0.000421875
"6083","125",0.261770958882694,0.141234470965156,0.0976087899858935,0.125,0.015625,0.001953125
"6083","175",0.256547238635369,0.167479419187424,0.132973940630662,0.175,0.030625,0.005359375
"6083","225",0.267102703502037,0.166914046253422,0.104979621164449,0.225,0.050625,0.011390625
"6083","275",0.276054733812018,0.132857057360507,0.0814053870189525,0.275,0.075625,0.020796875
"6083","325",0.279343670596596,0.111667975155914,0.0627257497669059,0.325,0.105625,0.034328125
